Distance_km,Transport_Mode,Weather,Traffic_Level,Fuel_Price,Carrier_Rating,Warehouse_Time_hr,Delivery_Delay_hr
92,Ship,Fog,Low,86.98392188646127,4.2,2,-0.78
2474,Rail,Clear,Medium,101.72400365867401,1.4,44,39.6
1114,Truck,Rainy,Low,99.55310390244946,4.2,20,10.89
2267,Air,Clear,High,84.67639770839747,1.5,10,23.43
2309,Truck,Rainy,Medium,77.46742251597367,1.5,9,29.01
1566,Rail,Clear,Low,88.42883469190689,4.8,39,31.35
2136,Ship,Rainy,Medium,90.75988195709546,4.3,41,37.49
418,Air,Rainy,Low,101.43421667123025,3.2,25,2.25
2854,Truck,Storm,High,115.72643818184318,4.5,25,53.08
200,Truck,Clear,Low,71.80923987664626,5.0,24,-4.36
1184,Rail,Storm,Medium,82.18305062709224,3.4,6,18.33
1553,Air,Storm,Medium,79.68579711397801,3.5,30,34.56
1509,Ship,Clear,Medium,95.11472043468918,4.0,10,13.64
1120,Rail,Rainy,Low,91.485040352158,1.9,39,29.57
1073,Air,Storm,Low,106.45188119100942,1.7,31,32.79
1648,Truck,Clear,Low,82.1207956272432,4.0,18,7.67
2834,Rail,Rainy,High,99.72491828748792,2.4,43,55.72
2090,Truck,Storm,High,114.19286317999797,1.5,33,52.89
1439,Truck,Storm,High,115.53388699591522,2.3,19,32.78
118,Rail,Storm,Medium,117.93923023625155,2.4,23,10.03
2396,Rail,Rainy,Medium,108.66305760399942,4.9,5,24.36
993,Rail,Storm,Medium,115.29939531294575,3.8,26,31.49
851,Rail,Rainy,Medium,81.7265435992637,3.1,29,20.34
2393,Rail,Fog,Medium,79.87904721752385,4.9,24,22.75
2300,Truck,Storm,Low,70.32440418902632,4.6,6,14.22
110,Ship,Fog,Medium,105.34221787145492,3.0,39,18.42
995,Ship,Clear,Low,116.87335939068723,4.6,4,4.58
1387,Rail,Storm,High,79.34676725208382,2.6,42,45.8
1234,Truck,Clear,High,101.84717877134395,1.9,26,35.16
380,Ship,Clear,High,107.32298796108887,1.9,15,19.74
1601,Ship,Clear,High,116.38071175740282,3.6,13,24.19
387,Ship,Fog,High,102.34301120086108,3.0,40,26.05
1679,Truck,Rainy,Medium,118.51468663743762,3.6,22,20.84
1377,Rail,Fog,Medium,87.23365705062739,3.7,13,16.27
1576,Rail,Fog,Medium,87.49642668857038,1.1,39,28.77
1723,Rail,Clear,High,97.15062550071728,1.2,17,33.46
1411,Air,Storm,High,89.17509405579536,3.1,36,39.31
1623,Air,Rainy,Low,70.07128641437663,1.8,39,38.81
2736,Air,Clear,Medium,106.58860125434937,3.5,25,35.52
324,Truck,Rainy,High,107.58585207392417,3.2,34,18.4
1237,Ship,Fog,High,107.34873023433852,3.3,21,24.67
2416,Ship,Rainy,High,87.25103333052333,2.2,25,35.99
2686,Truck,Rainy,Low,96.11447366555859,3.6,25,39.68
2601,Truck,Storm,High,87.99867590883348,4.3,22,54.52
2484,Rail,Clear,Low,70.80182000153229,5.0,23,29.82
2043,Rail,Rainy,Low,98.12244706357095,4.4,25,31.91
919,Air,Rainy,Medium,76.18803330420056,3.2,14,10.55
2930,Air,Fog,High,74.00206620457203,1.8,14,44.52
1064,Truck,Fog,Low,107.77495343483936,3.7,26,22.36
1961,Air,Rainy,High,70.47531012090528,4.8,40,37.98
652,Ship,Clear,Medium,117.9504221804363,1.8,30,18.28
1849,Truck,Rainy,Medium,95.76276820562884,2.0,26,32.16
740,Truck,Rainy,Low,119.15082153530741,1.6,38,26.43
543,Ship,Storm,Medium,72.89987862363542,3.9,22,14.85
539,Rail,Clear,Medium,99.17647744329567,2.6,39,8.76
2818,Rail,Storm,Medium,87.46635179879556,1.3,39,54.2
2606,Ship,Clear,High,112.1741246407143,4.5,34,31.58
439,Ship,Clear,High,88.06113676171431,3.2,25,13.53
344,Air,Clear,Low,83.02437895286745,2.3,36,12.47
1442,Truck,Storm,Low,112.87765635499566,2.4,13,23.28
2893,Air,Storm,Medium,88.73265458266305,2.2,29,53.13
2962,Ship,Storm,Medium,70.84166599302807,2.8,42,60.21
1767,Air,Fog,Low,89.51445504196668,2.3,9,20.11
2646,Ship,Storm,Medium,102.7261134505471,3.2,15,40.72
698,Air,Fog,Low,82.71797694031909,4.1,31,17.56
1923,Air,Fog,High,91.59937962125787,3.7,44,29.35
617,Rail,Fog,Medium,72.83575691411127,2.2,27,15.32
2950,Ship,Rainy,Medium,99.40463957569786,3.1,31,29.82
2867,Air,Rainy,Medium,107.81474619301969,4.4,10,27.42
494,Truck,Rainy,High,90.66562807005552,1.3,37,18.37
412,Air,Fog,High,91.011631640073,1.3,7,12.12
2220,Air,Fog,Medium,74.41412492924582,3.2,32,34.54
1261,Truck,Clear,Low,80.09704322559912,3.6,11,5.32
791,Ship,Fog,High,77.73376515639563,1.8,45,39.62
2091,Rail,Rainy,Medium,94.0843884330769,4.0,28,29.44
729,Rail,Fog,Medium,96.46277704753751,3.6,4,3.99
2517,Rail,Fog,High,117.447006564213,4.7,45,49.76
1692,Truck,Clear,Low,73.6615752138617,1.7,31,27.22
1622,Air,Fog,Medium,99.99339865775235,4.0,29,23.48
1408,Ship,Storm,Low,96.32492636641206,1.3,33,38.03
2189,Air,Clear,Low,95.81165489679145,3.3,4,17.23
112,Rail,Fog,High,113.65796436914133,3.2,47,22.86
2609,Air,Fog,Medium,80.27692353477433,2.6,26,27.68
1212,Truck,Clear,Medium,72.03866371706857,4.4,31,17.14
1278,Truck,Fog,Low,103.61357538170962,1.0,31,24.32
2869,Ship,Rainy,High,87.257873206799,3.1,27,40.31
305,Ship,Storm,High,70.87949581062622,1.9,25,34.01
184,Rail,Storm,High,82.5687003645207,4.0,36,23.98
924,Ship,Rainy,Low,85.46633871084059,1.2,31,21.48
871,Air,Fog,Low,100.8419188392121,4.3,43,27.44
2185,Truck,Fog,Medium,78.62928970246361,4.4,37,36.1
872,Truck,Storm,High,90.6527173976699,4.3,45,46.7
1023,Truck,Fog,Low,94.12377222089162,1.6,44,26.08
1827,Ship,Storm,High,92.96186956820455,3.5,23,44.69
170,Truck,Storm,Low,118.6970383333391,1.1,35,21.69
1687,Truck,Rainy,Medium,72.27521188951481,4.4,4,8.69
1414,Truck,Storm,High,117.54840932261996,3.9,28,37.43
1057,Rail,Fog,Low,99.09686069970166,3.1,42,22.49
974,Rail,Fog,High,109.78638574849191,3.9,41,28.63
694,Ship,Clear,Low,91.51963090080378,1.4,42,22.67
2082,Truck,Fog,Low,92.69189406284903,3.1,13,16.21
2811,Ship,Clear,Low,113.96632495079118,2.2,1,28.49
2957,Truck,Storm,High,114.79672481459511,4.9,12,42.86
2118,Truck,Fog,Low,81.93444407156488,4.4,43,34.89
291,Truck,Rainy,Medium,79.9620939292309,3.9,40,15.93
2552,Ship,Rainy,High,94.81175869349755,4.7,26,37.39
2718,Ship,Rainy,Medium,115.01385135638458,2.4,46,45.84
2400,Truck,Storm,Medium,86.11775467030881,4.6,46,46.27
1669,Air,Storm,High,102.60073076695656,2.3,23,48.68
852,Ship,Clear,Low,105.40758438703006,3.9,22,15.52
1013,Rail,Rainy,Medium,108.93373324470778,3.9,28,16.42
118,Ship,Clear,High,98.19622289604817,1.1,17,13.24
1202,Truck,Clear,Low,90.12275891394847,2.4,6,9.63
245,Air,Fog,High,118.35079943994864,1.1,14,17.34
2237,Truck,Fog,High,100.56653766514263,5.0,17,36.37
2380,Rail,Rainy,High,106.42826058166355,1.5,38,40.93
2409,Ship,Storm,Low,87.24914228479392,3.2,5,33.49
795,Ship,Fog,Medium,103.497459050154,4.2,13,11.68
1738,Truck,Storm,Medium,82.88988310820629,1.8,9,20.85
326,Truck,Clear,High,82.2548458764318,2.9,44,26.55
110,Rail,Clear,High,105.73611009047133,3.4,42,17.98
1963,Air,Clear,Low,96.06973681314676,1.6,26,31.58
2149,Rail,Clear,High,104.16383052111948,4.1,13,26.0
2250,Air,Rainy,High,83.47192453740459,2.2,19,34.95
1822,Ship,Clear,High,99.93616705283652,1.8,17,29.06
1384,Air,Fog,Medium,92.19668248515563,3.2,16,19.04
1887,Air,Clear,High,99.8480143422764,2.6,30,37.82
2641,Ship,Storm,Medium,84.54398661221097,4.7,32,44.16
616,Ship,Fog,Low,105.77254818245619,4.5,14,4.96
1621,Ship,Storm,Low,110.29646830797327,2.9,15,30.77
671,Rail,Storm,Medium,82.99582369288618,2.4,12,16.6
2075,Ship,Rainy,Medium,85.0310279927821,2.3,37,43.15
1250,Truck,Rainy,Medium,103.05771348595465,2.1,11,7.63
363,Ship,Storm,Medium,104.7792587151772,3.2,5,1.1
2904,Ship,Storm,High,105.2049842198725,4.2,11,35.1
2945,Ship,Clear,Medium,104.13492523879185,2.2,34,31.65
2194,Air,Fog,Medium,89.64038584762694,1.8,19,31.21
2978,Rail,Clear,Medium,89.74268372018392,2.9,26,39.74
1286,Ship,Rainy,High,82.74088118221907,1.3,26,37.3
2926,Rail,Rainy,High,77.84168499481815,3.8,17,32.88
186,Truck,Clear,High,104.62886896984529,3.1,31,22.89
1079,Truck,Fog,Low,74.65943929861564,3.0,19,14.57
2206,Ship,Storm,High,116.88961433933909,2.2,44,58.49
2644,Truck,Clear,Medium,111.33431518357257,4.6,20,30.37
711,Rail,Rainy,High,112.8752869978628,1.4,23,20.03
2522,Air,Fog,High,115.33344073075952,4.5,25,49.66
2727,Ship,Rainy,Medium,90.430248536162,2.5,28,42.93
2358,Truck,Fog,High,112.33503616752006,4.5,37,38.42
136,Rail,Fog,Low,77.90306501458247,3.9,12,-5.89
2562,Rail,Fog,High,71.08208973041178,1.4,1,30.88
2173,Truck,Clear,Low,109.2445697331925,4.3,2,15.04
2568,Rail,Clear,Low,73.73983239984696,3.7,10,28.61
2511,Rail,Clear,Low,119.42623336629609,1.1,34,34.07
2922,Ship,Fog,Medium,103.73982148007781,1.5,32,43.65
2992,Rail,Fog,High,107.67248551210528,3.5,25,35.77
2823,Truck,Rainy,Low,82.2901928138933,3.7,10,28.01
2554,Ship,Storm,Low,103.69326969598441,4.0,1,27.5
1358,Truck,Clear,High,72.16099686274787,3.9,32,39.46
1750,Air,Fog,Medium,111.89128599618005,3.6,37,21.07
2750,Truck,Rainy,Medium,78.48120465157862,4.1,12,32.15
2769,Truck,Rainy,Low,104.86790334168853,3.3,18,21.57
544,Ship,Rainy,Medium,81.22402506163641,2.0,30,9.8
1697,Rail,Clear,High,73.42265847130214,4.6,13,13.88
1992,Truck,Clear,Medium,94.07468392746972,1.1,3,20.47
1118,Ship,Storm,High,78.46431051363948,2.5,21,28.81
1474,Air,Rainy,Low,106.4721994163275,3.9,42,21.2
646,Ship,Clear,High,81.87829216917424,2.7,14,17.07
499,Ship,Rainy,Low,87.12362781179144,1.1,40,25.05
534,Rail,Fog,High,98.37196256322365,1.3,10,15.94
695,Truck,Rainy,High,84.24841387886558,3.6,2,7.94
2717,Air,Storm,Medium,88.89940581049808,4.9,45,59.01
1679,Ship,Clear,High,110.78108855201933,3.2,37,37.62
711,Truck,Fog,Low,78.9604924780513,3.0,11,10.64
807,Truck,Clear,High,74.11007947409668,2.3,1,12.68
338,Ship,Fog,Low,86.41788925665097,2.0,26,6.89
770,Truck,Rainy,Low,91.21883835069391,1.1,42,29.25
687,Ship,Rainy,High,97.13296410682838,2.1,13,13.89
2332,Ship,Storm,Medium,88.62118480875036,2.8,28,41.27
2513,Ship,Storm,High,109.49558501114026,1.8,36,59.06
548,Air,Fog,High,71.96597438342366,1.3,21,11.67
683,Ship,Storm,Medium,91.5883769099279,3.9,10,5.98
1723,Rail,Storm,Low,89.11279573282023,4.6,12,28.58
2080,Truck,Storm,High,102.37892454034295,4.7,46,49.08
164,Air,Storm,Medium,118.3138125948698,3.5,27,15.06
723,Truck,Rainy,Medium,95.51877033144311,1.2,3,7.16
1786,Air,Storm,Low,119.34384234708602,4.0,28,31.93
1307,Rail,Rainy,Medium,85.11246974565987,1.4,2,13.36
2303,Air,Rainy,Low,71.54340662712305,3.7,28,29.37
2344,Air,Clear,High,78.28315837382064,4.1,31,39.73
2855,Air,Rainy,Medium,89.75624423872836,3.9,43,38.74
196,Truck,Rainy,High,85.8166954594276,4.8,21,11.83
2215,Ship,Storm,Medium,74.85270654916889,4.0,7,33.18
461,Truck,Rainy,Medium,91.63300538453583,3.8,31,9.67
1737,Ship,Fog,High,86.90578858297813,2.0,14,32.95
2460,Truck,Storm,Medium,76.13096102287193,4.7,39,44.44
1582,Rail,Storm,High,84.80585653059545,1.7,39,53.59
186,Rail,Storm,High,114.32180276776953,4.6,9,15.8
68,Air,Clear,Low,85.102443274467,2.3,23,7.41
2292,Rail,Storm,High,105.69777116210258,1.5,12,45.67
2427,Air,Rainy,Low,100.60235398288778,4.3,29,36.24
2009,Ship,Fog,High,91.35905812041858,1.0,38,46.27
2272,Rail,Storm,Medium,81.95128184018346,4.3,39,46.01
1051,Ship,Storm,High,88.45073496729728,2.0,22,33.67
498,Truck,Fog,Medium,99.60536067355214,4.5,4,5.83
1998,Ship,Storm,Low,87.53766073746775,3.8,7,29.08
995,Truck,Clear,Medium,80.74482167871159,3.7,40,22.94
1427,Ship,Rainy,High,75.8231374445816,2.5,8,20.66
1572,Ship,Fog,Medium,113.98834689547826,1.2,35,35.71
190,Rail,Fog,Low,92.01564878759528,4.3,9,-5.23
2855,Ship,Clear,Medium,101.2604160871465,1.7,13,22.74
1970,Rail,Rainy,Medium,94.52051805684026,2.5,39,34.56
142,Rail,Clear,High,113.62832591789817,3.4,20,18.57
288,Air,Rainy,High,97.34674262241055,2.9,21,23.54
254,Air,Clear,Medium,94.03907089745567,1.8,47,21.9
2657,Truck,Storm,Low,116.23004952108563,1.6,19,43.09
1506,Ship,Clear,Medium,105.98447980226773,1.5,2,15.66
294,Truck,Fog,Low,75.57749536734286,4.5,44,14.62
881,Ship,Fog,Low,78.8852230598407,1.1,40,29.19
344,Air,Fog,Low,109.3561431469721,4.9,30,8.21
2737,Air,Clear,Medium,111.79256605899772,1.8,23,40.33
905,Ship,Fog,Low,97.25954145451482,1.4,40,29.86
2114,Ship,Fog,Medium,97.72276139333196,3.3,13,25.09
120,Air,Storm,Low,101.59664814257222,1.3,33,24.07
1342,Air,Storm,Low,91.95578871413197,3.4,32,42.25
1398,Truck,Rainy,Medium,104.0099561741952,4.4,28,21.6
354,Air,Rainy,High,75.42406287832078,1.2,24,22.38
1080,Ship,Rainy,High,118.06396211836932,4.2,42,27.6
1387,Truck,Clear,Medium,107.50774118974608,2.6,28,22.18
866,Ship,Rainy,Medium,101.55871020045035,1.6,30,21.03
1176,Rail,Clear,High,85.81610285047404,1.7,41,32.92
870,Truck,Clear,High,78.04777437283646,4.7,29,20.34
242,Ship,Rainy,High,90.46714819144724,1.4,34,23.79
1826,Air,Rainy,Medium,103.07883702870292,4.5,22,20.54
578,Rail,Clear,Low,101.68548717115554,3.2,25,3.07
2268,Ship,Storm,Medium,89.13205775327857,1.2,14,36.6
300,Truck,Fog,High,100.66431969165649,2.9,10,8.31
1838,Ship,Fog,Low,110.68741477837739,4.3,10,14.68
2638,Rail,Fog,Medium,71.31423861688036,3.9,8,27.76
2076,Truck,Storm,High,92.53105239651379,3.0,14,50.02
2513,Rail,Clear,Medium,107.92776142333955,4.4,45,42.22
2891,Ship,Rainy,Low,97.30722352316886,1.5,38,38.74
1453,Air,Clear,High,102.5738043964535,4.6,32,27.6
1217,Air,Clear,Medium,95.8338196302671,4.4,45,28.85
2122,Ship,Rainy,Low,119.59372723411555,3.8,32,32.04
2765,Ship,Storm,Low,72.73107682445192,4.3,3,35.49
1146,Ship,Fog,Medium,94.55224108861887,3.2,20,14.57
2729,Truck,Fog,Low,74.57082745572589,3.7,13,24.57
1897,Rail,Clear,High,77.98927810567852,3.2,23,40.83
554,Rail,Storm,Low,89.15191752091309,2.4,19,20.53
1671,Rail,Fog,Medium,77.77700457502436,3.3,16,13.03
2433,Ship,Storm,High,118.18435829783255,2.0,36,63.71
2522,Rail,Rainy,Low,117.33948883625796,2.8,35,29.64
2596,Ship,Clear,Low,86.80548231103019,2.1,47,27.78
1437,Truck,Clear,High,101.98738560188397,1.5,47,46.72
2727,Air,Storm,High,96.6876660296893,2.3,7,48.72
1272,Ship,Fog,Low,110.77934902578843,4.4,37,24.49
767,Ship,Storm,High,101.37228049084712,2.5,8,18.16
388,Air,Rainy,Medium,70.0126227245281,4.0,25,8.09
708,Air,Fog,Low,108.15871928048693,1.7,23,13.79
1011,Truck,Fog,Medium,107.34240606480591,2.7,10,7.02
478,Rail,Storm,Low,95.48613527832406,1.5,30,33.84
948,Ship,Rainy,Medium,115.14594866165268,1.6,33,17.55
188,Rail,Fog,Medium,115.42231028452008,3.5,11,1.96
591,Ship,Clear,High,96.19558383521986,3.4,35,30.58
2154,Truck,Rainy,Low,100.39941155982689,1.9,27,33.15
1305,Air,Fog,High,119.82610359623362,2.9,3,22.96
2755,Truck,Storm,High,84.94101174057087,4.5,47,62.87
2532,Air,Fog,Low,86.23086211557387,1.7,8,28.07
433,Rail,Clear,Medium,79.13869513317482,1.1,13,10.46
2657,Rail,Rainy,Low,114.79334695789339,3.6,42,43.44
243,Truck,Fog,Low,107.22441949746332,1.2,3,-0.4
2631,Air,Clear,Low,75.2821424435121,4.9,20,20.0
2615,Truck,Fog,High,119.08836755989827,3.4,46,55.12
2813,Air,Fog,Low,106.54808540805581,2.9,45,50.64
2848,Air,Rainy,Low,112.52610548024873,2.7,35,41.84
2282,Rail,Storm,Low,72.40753945866004,3.3,13,29.98
1945,Rail,Storm,Medium,95.24804594710838,1.4,20,28.86
2389,Air,Clear,Medium,104.92991433635197,4.7,24,26.92
781,Air,Clear,Medium,97.14732922859207,3.5,9,-1.43
2213,Air,Clear,Medium,103.33237328496386,1.7,30,26.29
2922,Rail,Rainy,High,110.89370317952363,3.3,25,43.02
734,Rail,Storm,High,88.71685314800982,1.5,16,26.52
131,Ship,Clear,Low,112.43343378093549,1.1,8,4.84
2931,Air,Clear,High,78.14580523826453,3.5,44,51.51
2430,Ship,Fog,Medium,83.54430275131874,3.6,28,28.07
2654,Air,Fog,Low,72.16728099636629,3.3,12,17.42
2432,Rail,Clear,Low,88.22134056676256,1.7,24,28.66
581,Ship,Fog,Medium,88.99547724120602,3.4,29,9.43
2033,Ship,Fog,Medium,110.26352986036255,1.2,15,19.3
270,Truck,Fog,Medium,102.6565335144828,3.4,18,3.25
684,Air,Rainy,High,91.83612790778334,3.2,7,6.2
1819,Rail,Clear,Low,102.60569893118742,3.6,13,16.67
2420,Truck,Clear,Medium,72.63916752578456,4.6,19,25.7
1924,Truck,Fog,Low,79.0135768009188,4.4,43,27.81
52,Air,Rainy,Low,101.34739276208775,4.9,5,-4.65
1767,Truck,Fog,High,102.06834096126511,4.9,26,22.06
255,Air,Rainy,Low,108.70673293537135,4.1,2,-10.21
1905,Truck,Clear,Medium,90.1499879526801,4.8,33,25.38
89,Air,Fog,Medium,106.1277048308078,4.5,37,13.83
2156,Rail,Clear,Low,104.19901662800947,3.9,25,30.6
2671,Air,Rainy,Low,118.16966891849245,1.3,25,44.67
693,Air,Storm,High,80.75651132123396,1.2,39,40.15
1580,Ship,Rainy,Medium,97.58397818763197,4.4,30,21.36
1957,Rail,Storm,Medium,100.08822210552347,3.0,41,38.91
2940,Rail,Clear,Low,119.93239424671103,4.3,4,16.53
2716,Rail,Clear,Low,80.05920710833259,2.3,19,33.2
2193,Truck,Fog,Low,96.16090099836461,2.6,27,26.35
947,Ship,Storm,Medium,87.30926538568194,3.8,47,41.53
1135,Rail,Rainy,Low,96.29464842894998,4.7,39,14.14
1329,Truck,Clear,High,81.6064301051553,1.4,24,32.92
2658,Truck,Storm,High,72.3806189213744,4.4,37,49.25
2445,Truck,Rainy,Low,98.62827269488444,4.2,25,24.45
720,Ship,Storm,High,86.79271579304161,2.3,29,37.8
1555,Truck,Rainy,High,79.09707008742168,2.4,31,30.87
2414,Ship,Rainy,High,86.19677830390168,1.2,45,49.66
768,Air,Rainy,High,72.46401007238724,1.1,35,26.92
1121,Truck,Rainy,High,117.52211170450516,2.9,28,36.34
2005,Rail,Storm,Medium,99.05739574866303,1.4,38,43.16
1209,Truck,Storm,Low,110.73843406735125,1.8,44,40.75
299,Air,Fog,High,91.15590987738652,4.4,4,3.18
2411,Air,Storm,Low,115.16573337830928,3.3,28,42.62
1942,Truck,Storm,High,94.16591107761266,3.5,31,42.85
1903,Air,Fog,Medium,98.69726611003347,1.7,23,26.13
2904,Ship,Storm,Medium,94.58969900313284,4.3,14,39.41
1553,Ship,Rainy,High,106.66391479338259,4.5,28,24.21
2582,Truck,Clear,High,98.33280388010311,3.1,14,40.07
1284,Ship,Clear,High,83.57994617901988,4.7,1,17.87
93,Ship,Fog,Medium,77.27697656613232,4.4,43,16.66
2668,Rail,Storm,Medium,100.3062194441489,3.9,32,45.23
632,Truck,Storm,Low,94.45899807735181,3.9,41,14.07
1338,Air,Fog,Medium,74.79878483480564,1.4,18,21.7
2992,Truck,Clear,High,89.78087328966342,2.1,5,34.26
269,Ship,Rainy,Low,95.73882110002268,1.3,42,19.86
1975,Rail,Storm,Medium,111.3446616912795,1.0,15,25.76
2498,Truck,Fog,Medium,73.80505279166812,1.6,42,45.25
2824,Truck,Rainy,High,87.42476741230014,4.5,16,28.0
1040,Ship,Fog,Low,111.13280613551927,2.0,36,24.99
2996,Ship,Fog,Medium,102.42119658857894,4.9,36,42.68
1862,Truck,Fog,Medium,84.49791609018934,3.4,40,29.47
907,Ship,Clear,High,112.26675610113212,1.9,30,34.35
853,Ship,Clear,Low,94.66467902813461,3.0,38,17.8
539,Ship,Fog,Low,94.91759456552302,1.9,23,16.09
1830,Ship,Storm,Low,118.82936696001921,4.9,11,17.48
1543,Ship,Rainy,Low,117.35582516181893,4.4,25,24.29
2941,Rail,Storm,High,87.9266341684922,1.1,45,72.09
1755,Ship,Clear,Medium,77.02895643315412,4.8,43,31.79
2364,Air,Rainy,Medium,86.28333661390471,3.9,2,14.87
103,Truck,Fog,Low,71.5241630155694,1.3,35,8.92
2625,Rail,Storm,Low,71.03839433551956,3.7,47,50.4
665,Rail,Storm,Low,89.77610681257096,3.6,24,27.0
1132,Ship,Fog,Medium,117.0509911348617,1.9,13,14.67
1898,Truck,Storm,Medium,113.56786706161039,4.0,42,34.21
1004,Air,Clear,Low,95.57214169588116,1.3,37,20.32
2483,Ship,Fog,High,98.26131905854153,3.0,30,48.1
1679,Truck,Storm,Medium,70.29667483730282,1.0,11,32.73
2831,Ship,Fog,Medium,80.77505779168827,4.9,23,23.84
2813,Ship,Rainy,Low,71.23870634671918,4.0,46,34.3
699,Ship,Fog,High,107.72697663476939,1.6,28,22.66
2397,Ship,Storm,Low,77.2822898013249,2.4,29,34.41
444,Ship,Clear,Low,113.45235512384085,1.6,15,7.96
1409,Ship,Fog,High,102.1662156837894,4.1,45,48.65
2690,Ship,Fog,High,81.47093382578566,1.2,3,26.02
2611,Air,Storm,High,77.88601585416248,4.4,9,38.88
2493,Rail,Clear,Medium,101.38123504615265,4.8,8,25.89
420,Air,Clear,Low,115.04184901411617,3.7,47,24.05
907,Ship,Rainy,Medium,105.91801094571909,1.9,33,21.03
840,Ship,Rainy,High,87.42733258016888,2.4,34,27.87
707,Air,Storm,Medium,99.36917976343236,2.9,9,9.99
2833,Air,Clear,High,85.53808476862108,3.4,17,36.69
1442,Rail,Clear,High,119.95747833893294,3.7,41,36.74
433,Air,Rainy,Low,107.44195942309256,3.2,1,3.96
2159,Rail,Rainy,Low,100.71908198783768,2.4,40,33.69
2602,Ship,Storm,Low,91.16295713829146,4.6,5,28.37
288,Truck,Clear,Medium,100.90761451297786,1.3,30,10.53
244,Truck,Fog,Low,87.08080312336674,2.9,11,3.27
2775,Truck,Rainy,High,71.44324197290153,4.1,28,45.47
2158,Truck,Storm,Low,89.75442611783164,1.2,38,51.33
1202,Ship,Clear,Medium,116.52404097899336,3.8,17,7.07
2782,Truck,Clear,Low,101.31505473869329,4.3,23,31.45
2065,Air,Rainy,Low,74.19778515354508,3.6,18,19.06
205,Air,Storm,Low,114.24968066975129,1.1,37,33.41
972,Truck,Fog,Medium,83.44374246707574,1.7,27,19.01
2965,Air,Rainy,High,82.18847465413637,2.4,25,37.75
1659,Rail,Storm,High,84.85454843901604,1.9,5,32.19
1024,Ship,Clear,High,98.86011180629788,4.9,19,20.23
1280,Truck,Fog,Low,97.23440467169883,3.6,27,20.32
2485,Truck,Storm,Low,94.57068773114409,2.2,13,34.39
1864,Ship,Fog,Medium,105.87684317563135,4.7,7,9.81
2984,Air,Storm,High,85.82688656674794,4.0,26,47.9
887,Ship,Storm,Low,109.10322607862156,2.1,14,19.7
2057,Ship,Storm,Low,78.76608391892995,2.5,27,34.79
1413,Air,Storm,Low,109.13103945385046,1.8,8,29.38
2437,Ship,Fog,Medium,103.19050526251414,4.9,31,25.56
253,Air,Rainy,High,104.16041547737933,3.1,35,22.44
210,Air,Fog,Medium,94.077669856363,4.6,27,6.67
441,Ship,Storm,High,103.35007663404323,2.4,4,24.34
818,Rail,Fog,High,73.98985232797287,4.4,42,33.83
2672,Air,Fog,Low,112.57755585246836,1.2,4,29.8
2631,Ship,Fog,Low,72.7773616743823,4.9,18,27.27
1143,Air,Storm,Low,77.43707549357487,4.6,23,18.49
2990,Rail,Fog,Low,98.83948542486182,2.5,32,35.56
454,Rail,Clear,Low,106.97057277283457,4.1,12,-1.89
657,Truck,Storm,High,73.81257821731268,4.0,20,30.33
1664,Air,Fog,Low,116.038240706116,4.6,47,31.31
1590,Air,Clear,Low,118.68038244003493,2.2,45,38.34
2925,Ship,Fog,Medium,100.29750865038555,2.9,12,34.46
1887,Air,Rainy,Medium,94.06217276884183,4.5,8,10.24
739,Truck,Fog,High,107.06974861398749,4.1,22,18.35
2999,Rail,Fog,High,86.41786761636027,2.6,27,46.23
1290,Rail,Rainy,Medium,94.66322170525532,4.4,41,22.96
2153,Truck,Storm,Medium,115.80755134072007,1.2,41,46.96
415,Air,Rainy,Low,117.78277126207668,4.1,17,10.37
1772,Air,Storm,Low,116.35345580255925,1.8,32,40.38
504,Truck,Rainy,High,83.12240334819201,2.1,33,25.41
153,Ship,Fog,Medium,81.62345201083816,3.0,31,7.02
126,Rail,Fog,High,84.88322529646571,2.8,6,10.04
279,Truck,Storm,Low,92.06555561942301,3.1,39,21.06
1987,Truck,Storm,High,85.70837063959817,3.2,9,38.24
2428,Air,Clear,High,88.7106397869529,2.3,42,51.09
1255,Rail,Clear,High,101.03184760603799,1.7,32,31.09
942,Air,Fog,Low,108.1262838546988,4.1,36,20.81
1623,Truck,Fog,High,106.77790991339586,2.6,16,27.96
2785,Ship,Clear,Low,110.7211783539576,3.0,12,27.65
2124,Rail,Clear,Medium,71.6092201607701,3.6,41,34.6
1725,Truck,Storm,High,72.3866894839378,4.6,3,27.86
348,Truck,Rainy,High,109.46914803443147,3.8,27,18.03
1006,Ship,Storm,Low,96.6539411162316,1.2,27,31.46
2896,Truck,Clear,High,98.90703368810601,4.4,9,27.14
1164,Truck,Fog,Low,72.62934301071886,5.0,17,9.38
2577,Rail,Clear,High,82.76569005856355,2.9,46,52.29
2670,Rail,Fog,Medium,101.9177152442739,4.9,5,19.89
2555,Rail,Fog,Medium,112.95909450553381,3.2,26,36.92
1524,Air,Fog,Medium,115.84916985907013,2.8,21,23.24
414,Ship,Fog,High,95.02097479175409,2.3,1,3.69
2956,Rail,Rainy,High,97.27371163690988,3.6,1,30.03
1748,Air,Clear,Medium,111.65248155344955,1.9,35,29.62
400,Air,Storm,Medium,96.88123003736773,1.4,9,15.68
